CLUSTER,DR2NAME,DR2_NUM,ID,ID_SOURCE,RA,DEC,BP_RP,GMAG,AGE,AV,PLX,DISTANCE,DM,BP_RP_0,M_G,BINARY_SHORT,BINARY_WIDE,PROT,E_PROT,PROT_REF,TEFF,MASS,BENCH
"Praesepe","Gaia DR2 662677758301970688","662677758301970688","   211911467","EPIC",127.7140388180300,18.89760193990000,2.81710,17.2985,670.000,0.0350000,5.15390,186.209,6.35000,2.80254,10.9184,0.00000,0.00000,2.18000,0.00000,"Douglas et al. (2017)",3272.17,0.248798,1
"Praesepe","Gaia DR2 664814727869793536","664814727869793536","   212075988","EPIC",129.2407987747400,21.56543798457000,1.69910,13.9020,670.000,0.0350000,5.27690,186.209,6.35000,1.68454,7.52193,0.00000,0.00000,13.2700,0.00000,"Douglas et al. (2017)",4074.65,0.633507,1
"Praesepe","Gaia DR2 659228074929597440","659228074929597440","   211795614","EPIC",129.4544768574700,17.25495924088000,1.97600,14.5106,670.000,0.0350000,5.39220,186.209,6.35000,1.96144,8.13053,0.00000,0.00000,15.9900,0.00000,"Douglas et al. (2017)",3831.99,0.584711,1
"Praesepe","Gaia DR2 661325255921404288","661325255921404288","   211988451","EPIC",130.0475727998400,20.06752203987000,2.74090,15.7097,670.000,0.0350000,2.39540,186.209,6.35000,2.72634,9.32963,0.00000,0.00000,0.800000,0.00000,"Douglas et al. (2017)",3316.64,0.272295,0
"Praesepe","Gaia DR2 658607950370340608","658607950370340608","   211822797","EPIC",130.4102091449100,17.63997442869000,1.95440,14.5263,670.000,0.0350000,5.34210,186.209,6.35000,1.93984,8.14623,0.00000,0.00000,15.8600,0.00000,"Douglas et al. (2017)",3848.56,0.589446,1
"Praesepe","Gaia DR2 660986331460669312","660986331460669312","   211908953","EPIC",130.6883526328500,18.86001467209000,0.879200,10.6110,670.000,0.0350000,5.31600,186.209,6.35000,0.864642,4.23093,0.00000,0.00000,10.4800,0.00000,"Douglas et al. (2017)",5639.39,1.00082,0
"Praesepe","Gaia DR2 659343111333443968","659343111333443968","   211839847","EPIC",129.0499781111200,17.87960211472000,3.00400,17.6146,670.000,0.0350000,5.27010,186.209,6.35000,2.98944,11.2345,0.00000,0.00000,1.25000,0.00000,"Douglas et al. (2017)",3173.81,0.198188,1
"Praesepe","Gaia DR2 659704266543218816","659704266543218816","   211919747","EPIC",129.6549732468500,19.02108373161000,1.59080,13.2756,670.000,0.0350000,5.30800,186.209,6.35000,1.57624,6.89553,0.00000,0.00000,12.8500,0.00000,"Douglas et al. (2017)",4195.34,0.662668,0
"Praesepe","Gaia DR2 664499954009909760","664499954009909760","   212024554","EPIC",129.6902069477200,20.66215922610000,2.89960,17.5754,670.000,0.0350000,5.57210,186.209,6.35000,2.88504,11.1953,0.00000,0.00000,1.34000,0.00000,"Douglas et al. (2017)",3226.92,0.224851,1
"Praesepe","Gaia DR2 663904126083650048","663904126083650048","   212024569","EPIC",127.7398937378800,20.66242825025000,1.89800,14.7411,670.000,0.0350000,5.00340,186.209,6.35000,1.88344,8.36103,0.00000,0.00000,15.4900,0.00000,"Douglas et al. (2017)",3893.28,0.598260,0
"Praesepe","Gaia DR2 661120162641349248","661120162641349248","   211939447","EPIC",130.9967946687000,19.31607564595000,2.47120,15.7655,670.000,0.0350000,5.16520,186.209,6.35000,2.45664,9.38543,0.00000,0.00000,18.3300,0.00000,"Douglas et al. (2017)",3488.77,0.402759,1
"Praesepe","Gaia DR2 659721510835420544","659721510835420544","   211907679","EPIC",129.0878060178200,18.84100769824000,3.06000,18.3501,670.000,0.0350000,5.00610,186.209,6.35000,3.04544,11.9700,0.00000,0.00000,0.510000,0.00000,"Douglas et al. (2017)",3146.76,0.190244,0
"Praesepe","Gaia DR2 661492274311844352","661492274311844352","   211978972","EPIC",132.0308858647500,19.91639143671000,2.93360,17.3845,670.000,0.0350000,5.12570,186.209,6.35000,2.91904,11.0044,0.00000,0.00000,1.93000,0.00000,"Douglas et al. (2017)",3209.16,0.215436,1
"Praesepe","Gaia DR2 660924582714941184","660924582714941184","   211887287","EPIC",130.6594576330400,18.54102353619000,3.21060,19.2358,670.000,0.0350000,4.41080,186.209,6.35000,3.19604,12.8557,0.00000,0.00000,0.560000,0.00000,"Douglas et al. (2017)",3073.01,0.168531,0
"Praesepe","Gaia DR2 660983891919259776","660983891919259776","   211902720","EPIC",130.5426988276200,18.76669854654000,3.00710,17.8043,670.000,0.0350000,5.71700,186.209,6.35000,2.99254,11.4242,0.00000,0.00000,1.06000,0.00000,"Douglas et al. (2017)",3172.29,0.197721,1
"Praesepe","Gaia DR2 664518856162322304","664518856162322304","   212031993","EPIC",129.7280175447400,20.78797215989000,3.01290,18.3253,670.000,0.0350000,5.49880,186.209,6.35000,2.99834,11.9452,0.00000,0.00000,1.16000,0.00000,"Douglas et al. (2017)",3169.46,0.196859,0
"Praesepe","Gaia DR2 661091609698913024","661091609698913024","   211949871","EPIC",132.0204859821400,19.47047130423000,2.57490,16.1557,670.000,0.0350000,5.40980,186.209,6.35000,2.56034,9.77563,0.00000,0.00000,15.9000,0.00000,"Douglas et al. (2017)",3420.64,0.347391,1
"Praesepe","Gaia DR2 664770472526841472","664770472526841472","   212074908","EPIC",129.6173019131800,21.54605801587000,1.64550,12.9114,670.000,0.0350000,5.39420,186.209,6.35000,1.63094,6.53133,0.00000,0.00000,13.6600,0.00000,"Douglas et al. (2017)",4132.04,0.647389,0
"Praesepe","Gaia DR2 666026419751609344","666026419751609344","   212132877","EPIC",129.6393447283900,22.67630751412000,2.97650,17.8439,670.000,0.0350000,5.67490,186.209,6.35000,2.96194,11.4638,0.00000,0.00000,0.860000,0.00000,"Douglas et al. (2017)",3187.40,0.203741,0
"Praesepe","Gaia DR2 663070352672827136","663070352672827136","   211992423","EPIC",128.2809255315500,20.13001144369000,1.59490,13.5698,670.000,0.0350000,5.43550,186.209,6.35000,1.58034,7.18973,0.00000,0.00000,13.0700,0.00000,"Douglas et al. (2017)",4190.42,0.661480,1
"Praesepe","Gaia DR2 661026012662301568","661026012662301568","   211936457","EPIC",130.9859250673200,19.27161893025000,3.14370,18.8879,670.000,0.0350000,5.88970,186.209,6.35000,3.12914,12.5078,0.00000,0.00000,0.350000,0.00000,"Douglas et al. (2017)",3106.67,0.178431,1
"Praesepe","Gaia DR2 661337247468928768","661337247468928768","   211971074","EPIC",131.1103542116000,19.79325980147000,1.62600,13.5883,670.000,0.0350000,5.58630,186.209,6.35000,1.61144,7.20823,0.00000,0.00000,13.9600,0.00000,"Douglas et al. (2017)",4154.03,0.652697,0
"Praesepe","Gaia DR2 660309646476713216","660309646476713216","   211915085","EPIC",132.1251255542200,18.95090292628000,3.16440,18.6942,670.000,0.0350000,5.77650,186.209,6.35000,3.14984,12.3141,0.00000,0.00000,0.690000,0.00000,"Douglas et al. (2017)",3096.53,0.175452,0
"Praesepe","Gaia DR2 663131856604384384","663131856604384384","   212011416","EPIC",128.2850552933800,20.44362045897000,2.74940,15.8079,670.000,0.0350000,NaN,186.209,6.35000,2.73484,9.42783,0.00000,0.00000,5.23000,0.00000,"Douglas et al. (2017)",3311.58,0.269620,0
"Praesepe","Gaia DR2 661235263468787328","661235263468787328","   211954717","EPIC",130.5185431340900,19.54515250624000,3.09840,17.9801,670.000,0.0350000,5.16310,186.209,6.35000,3.08384,11.6000,0.00000,0.00000,0.790000,0.00000,"Douglas et al. (2017)",3128.43,0.184830,0
"Praesepe","Gaia DR2 659343626729512832","659343626729512832","   211842439","EPIC",129.1157368893100,17.91481586372000,0.771400,10.6660,670.000,0.0350000,5.40410,186.209,6.35000,0.756842,4.28593,0.00000,0.00000,6.91000,0.00000,"Douglas et al. (2017)",5971.60,1.09282,1
"Praesepe","Gaia DR2 660996020906770560","660996020906770560","   211906187","EPIC",130.1645117066700,18.81822562044000,1.60310,13.6540,670.000,0.0350000,5.44270,186.209,6.35000,1.58854,7.27393,0.00000,0.00000,13.1800,0.00000,"Douglas et al. (2017)",4180.66,0.659125,1
"Praesepe","Gaia DR2 662291383044141824","662291383044141824","   211889082","EPIC",127.4876290511600,18.56663655884000,2.19730,14.6744,670.000,0.0350000,5.69200,186.209,6.35000,2.18274,8.29433,0.00000,0.00000,12.3700,0.00000,"Douglas et al. (2017)",3673.49,0.535674,0
"Praesepe","Gaia DR2 662930091923625216","662930091923625216","   211950696","EPIC",127.4944059655400,19.48299077044000,3.21470,18.9031,670.000,0.0350000,5.63530,186.209,6.35000,3.20014,12.5230,0.00000,0.00000,3.25000,0.00000,"Douglas et al. (2017)",3070.86,0.167903,0
"Praesepe","Gaia DR2 660965097142415872","660965097142415872","   211909798","EPIC",131.1132265968300,18.87237514909000,3.07420,17.7124,670.000,0.0350000,5.23890,186.209,6.35000,3.05964,11.3323,0.00000,0.00000,1.37000,0.00000,"Douglas et al. (2017)",3139.98,0.188226,1
"Praesepe","Gaia DR2 660976676374207616","660976676374207616","   211897054","EPIC",130.5528280249600,18.68355709285000,2.82460,17.4440,670.000,0.0350000,5.39540,186.209,6.35000,2.81004,11.0639,0.00000,0.00000,3.21000,0.00000,"Douglas et al. (2017)",3267.94,0.246560,1
"Praesepe","Gaia DR2 662624157110125440","662624157110125440","   211896957","EPIC",127.8619193666100,18.68234255561000,3.27310,17.8685,670.000,0.0350000,NaN,186.209,6.35000,3.25854,11.4884,0.00000,0.00000,0.240000,0.00000,"Douglas et al. (2017)",3037.92,0.158247,0
"Praesepe","Gaia DR2 662795062448323840","662795062448323840","   211954532","EPIC",129.0681367260000,19.54195764319000,1.07520,11.3298,670.000,0.0350000,NaN,186.209,6.35000,1.06064,4.94973,0.00000,0.00000,8.29000,0.00000,"Douglas et al. (2017)",5111.45,0.868330,0
"Praesepe","Gaia DR2 664909835625008256","664909835625008256","   212078811","EPIC",131.2242738385800,21.61843882482000,2.35470,15.4995,670.000,0.0350000,5.54390,186.209,6.35000,2.34014,9.11943,0.00000,0.00000,23.6700,0.00000,"Douglas et al. (2017)",3566.66,0.459993,0
"Praesepe","Gaia DR2 664942404361149568","664942404361149568","   212072268","EPIC",130.4307746112700,21.49726523363000,3.29260,18.1560,670.000,0.0350000,5.13980,186.209,6.35000,3.27804,11.7759,0.00000,0.00000,0.530000,0.00000,"Douglas et al. (2017)",3025.87,0.154626,0
"Praesepe","Gaia DR2 663052962348209664","663052962348209664","   211981232","EPIC",128.3935482184600,19.95155428364000,2.98810,18.4890,670.000,0.0350000,5.91870,186.209,6.35000,2.97354,12.1089,0.00000,0.00000,0.800000,0.00000,"Douglas et al. (2017)",3181.64,0.201006,1
"Praesepe","Gaia DR2 662625978176332160","662625978176332160","   211902283","EPIC",127.9759649638700,18.76001813989000,2.90880,17.6490,670.000,0.0350000,5.09150,186.209,6.35000,2.89424,11.2689,0.00000,0.00000,2.18000,0.00000,"Douglas et al. (2017)",3222.06,0.222260,1
"Praesepe","Gaia DR2 659477762851395584","659477762851395584","   211892816","EPIC",130.2637906790500,18.62090311195000,3.33480,19.6184,670.000,0.0350000,-15.7578,186.209,6.35000,3.32024,13.2383,0.00000,0.00000,0.420000,0.00000,"Douglas et al. (2017)",2997.09,0.147614,0
"Praesepe","Gaia DR2 663765548961708032","663765548961708032","   211990768","EPIC",127.1120689974200,20.10471046167000,2.93020,17.2916,670.000,0.0350000,6.56100,186.209,6.35000,2.91564,10.9115,0.00000,0.00000,1.61000,0.00000,"Douglas et al. (2017)",3210.92,0.216351,0
"Praesepe","Gaia DR2 665594556492201728","665594556492201728","   212100611","EPIC",129.3433138634700,22.03338508196000,2.93930,16.1798,670.000,0.0350000,3.37940,186.209,6.35000,2.92474,9.79973,0.00000,0.00000,1.34000,0.00000,"Douglas et al. (2017)",3206.21,0.213904,0
"Praesepe","Gaia DR2 658475424859524992","658475424859524992","   211795467","EPIC",129.7317669194600,17.25263048405000,2.63210,16.4080,670.000,0.0350000,4.74480,186.209,6.35000,2.61754,10.0279,0.00000,0.00000,15.4900,0.00000,"Douglas et al. (2017)",3383.91,0.317560,0
"Praesepe","Gaia DR2 661186373859208832","661186373859208832","   211913532","EPIC",130.0824393660100,18.92722938170000,2.48020,15.1311,670.000,0.0350000,5.29420,186.209,6.35000,2.46564,8.75103,0.00000,0.00000,16.3300,0.00000,"Douglas et al. (2017)",3482.80,0.397891,0
"Praesepe","Gaia DR2 661504506378724224","661504506378724224","   211981243","EPIC",132.6503434730600,19.95180251136000,3.04940,18.4312,670.000,0.0350000,5.79570,186.209,6.35000,3.03484,12.0511,0.00000,0.00000,1.51000,0.00000,"Douglas et al. (2017)",3151.85,0.191741,0
"Praesepe","Gaia DR2 661591475172494464","661591475172494464","   212008913","EPIC",132.0008371952700,20.40181985302000,3.03360,17.7451,670.000,0.0350000,5.42930,186.209,6.35000,3.01904,11.3650,0.00000,0.00000,2.25000,0.00000,"Douglas et al. (2017)",3159.46,0.193934,0
"Praesepe","Gaia DR2 659230166577197056","659230166577197056","   211799551","EPIC",129.5294560905300,17.31053074277000,2.19160,15.1039,670.000,0.0350000,5.52820,186.209,6.35000,2.17704,8.72383,0.00000,0.00000,18.5500,0.00000,"Douglas et al. (2017)",3677.41,0.538068,1
"Praesepe","Gaia DR2 661325908755275648","661325908755275648","   211953567","EPIC",130.7946965745000,19.52623384670000,0.937900,11.5984,670.000,0.0350000,5.35160,186.209,6.35000,0.923342,5.21833,0.00000,0.00000,8.89000,0.00000,"Douglas et al. (2017)",5470.68,0.955169,1
"Praesepe","Gaia DR2 661010069743524480","661010069743524480","   211912899","EPIC",130.7730561660800,18.91827070353000,3.17270,18.5270,670.000,0.0350000,5.03670,186.209,6.35000,3.15814,12.1469,0.00000,0.00000,0.770000,0.00000,"Douglas et al. (2017)",3092.42,0.174242,1
"Praesepe","Gaia DR2 661048694385684224","661048694385684224","   211915935","EPIC",131.3839020351900,18.96443889529000,2.72390,16.6935,670.000,0.0350000,5.22890,186.209,6.35000,2.70934,10.3134,0.00000,0.00000,18.2200,0.00000,"Douglas et al. (2017)",3326.89,0.277863,1
"Praesepe","Gaia DR2 661690736160492928","661690736160492928","   212027377","EPIC",132.6468073628300,20.71038217516000,2.96240,17.4644,670.000,0.0350000,5.35480,186.209,6.35000,2.94784,11.0843,0.00000,0.00000,1.11000,0.00000,"Douglas et al. (2017)",3194.48,0.207667,0
"Praesepe","Gaia DR2 661527600418921600","661527600418921600","   211998837","EPIC",132.3500563913200,20.23507205642000,3.21650,17.5499,670.000,0.0350000,5.30100,186.209,6.35000,3.20194,11.1698,0.00000,0.00000,0.670000,0.00000,"Douglas et al. (2017)",3069.88,0.167617,0
"Praesepe","Gaia DR2 659331875699052544","659331875699052544","   211841807","EPIC",129.6662909836500,17.90581842680000,3.02600,17.9228,670.000,0.0350000,4.70960,186.209,6.35000,3.01144,11.5427,0.00000,0.00000,2.01000,0.00000,"Douglas et al. (2017)",3163.11,0.194982,1
"Praesepe","Gaia DR2 660970766499157504","660970766499157504","   211919680","EPIC",131.0161332446400,19.02011037248000,3.27060,18.3724,670.000,0.0350000,NaN,186.209,6.35000,3.25604,11.9923,0.00000,0.00000,0.310000,0.00000,"Douglas et al. (2017)",3039.42,0.158680,0
"Praesepe","Gaia DR2 659532399131904768","659532399131904768","   211846954","EPIC",129.0018184742600,17.97589345511000,2.42400,15.5368,670.000,0.0350000,5.34310,186.209,6.35000,2.40944,9.15673,0.00000,0.00000,0.910000,0.00000,"Douglas et al. (2017)",3520.21,0.427267,1
"Praesepe","Gaia DR2 658618155212680832","658618155212680832","   211827577","EPIC",130.8109727623000,17.70835787714000,3.01680,17.6749,670.000,0.0350000,5.78880,186.209,6.35000,3.00224,11.2948,0.00000,0.00000,1.42000,0.00000,"Douglas et al. (2017)",3167.57,0.196292,0
"Praesepe","Gaia DR2 661458915302263296","661458915302263296","   212015476","EPIC",130.7360032903300,20.51163613362000,2.91910,17.4468,670.000,0.0350000,5.32910,186.209,6.35000,2.90454,11.0667,0.00000,0.00000,1.39000,0.00000,"Douglas et al. (2017)",3216.65,0.219374,1
"Praesepe","Gaia DR2 659254394489166848","659254394489166848","   211805435","EPIC",129.6367962723600,17.39387458424000,2.91320,17.9491,670.000,0.0350000,5.53700,186.209,6.35000,2.89864,11.5690,0.00000,0.00000,0.680000,0.00000,"Douglas et al. (2017)",3219.76,0.221028,1
"Praesepe","Gaia DR2 660317068180478336","660317068180478336","   211929493","EPIC",132.4972370153500,19.16688833316000,2.90550,16.8762,670.000,0.0350000,5.13220,186.209,6.35000,2.89094,10.4961,0.00000,0.00000,14.5900,0.00000,"Douglas et al. (2017)",3223.79,0.223185,1
"Praesepe","Gaia DR2 662769911119972224","662769911119972224","   211937565","EPIC",129.0411121735900,19.28789756862000,2.86150,18.9858,670.000,0.0350000,5.25390,186.209,6.35000,2.84694,12.6057,0.00000,0.00000,0.360000,0.00000,"Douglas et al. (2017)",3247.41,0.235683,0
"Praesepe","Gaia DR2 659257551288578304","659257551288578304","   211812724","EPIC",129.6629264155400,17.49678035078000,3.12890,18.1357,670.000,0.0350000,4.74190,186.209,6.35000,3.11434,11.7556,0.00000,0.00000,0.610000,0.00000,"Douglas et al. (2017)",3113.82,0.180535,1
"Praesepe","Gaia DR2 659716601689157760","659716601689157760","   211902072","EPIC",129.2252821869900,18.75680845363000,1.17150,12.4259,670.000,0.0350000,5.50350,186.209,6.35000,1.15694,6.04583,0.00000,0.00000,9.27000,0.00000,"Douglas et al. (2017)",4889.74,0.817681,0
"Praesepe","Gaia DR2 664366024046570112","664366024046570112","   211991772","EPIC",129.0660889109500,20.12018888061000,2.06790,14.9263,670.000,0.0350000,5.29750,186.209,6.35000,2.05334,8.54623,0.00000,0.00000,16.5100,0.00000,"Douglas et al. (2017)",3764.15,0.564748,1
"Praesepe","Gaia DR2 658602070559194496","658602070559194496","   211817992","EPIC",130.2884496797900,17.57132332981000,3.03310,17.9982,670.000,0.0350000,5.19020,186.209,6.35000,3.01854,11.6181,0.00000,0.00000,2.18000,0.00000,"Douglas et al. (2017)",3159.68,0.193998,1
"Praesepe","Gaia DR2 664991817960938112","664991817960938112","   212078299","EPIC",131.5381011327700,21.60796789528000,2.97390,17.2581,670.000,0.0350000,5.66500,186.209,6.35000,2.95934,10.8780,0.00000,0.00000,1.59000,0.00000,"Douglas et al. (2017)",3188.71,0.204438,0
"Praesepe","Gaia DR2 664641413053011328","664641413053011328","   212027544","EPIC",128.3079080218100,20.71338938622000,3.02880,18.6421,670.000,0.0350000,5.18100,186.209,6.35000,3.01424,12.2620,0.00000,0.00000,0.460000,0.00000,"Douglas et al. (2017)",3161.77,0.194595,0
"Praesepe","Gaia DR2 663035065221481344","663035065221481344","   211971354","EPIC",127.9183869053800,19.79834378159000,2.07720,14.3305,670.000,0.0350000,5.35290,186.209,6.35000,2.06264,7.95043,0.00000,0.00000,9.36000,0.00000,"Douglas et al. (2017)",3757.48,0.562791,0
"Praesepe","Gaia DR2 664414505637352832","664414505637352832","   212016898","EPIC",129.3348697497000,20.53548943890000,3.35810,18.3887,670.000,0.0350000,6.31160,186.209,6.35000,3.34354,12.0086,0.00000,0.00000,0.330000,0.00000,"Douglas et al. (2017)",2979.36,0.144617,0
"Praesepe","Gaia DR2 664625302630788608","664625302630788608","   212034371","EPIC",128.9871203172800,20.82625336692000,1.01760,11.6297,670.000,0.0350000,5.23660,186.209,6.35000,1.00304,5.24963,0.00000,0.00000,1.21000,0.00000,"Douglas et al. (2017)",5256.02,0.901487,0
"Praesepe","Gaia DR2 660700561516668288","660700561516668288","   211947006","EPIC",132.5771067619500,19.42847270660000,1.13550,12.4797,670.000,0.0350000,5.34360,186.209,6.35000,1.12094,6.09963,0.00000,0.00000,8.61000,0.00000,"Douglas et al. (2017)",4969.70,0.835930,0
"Praesepe","Gaia DR2 658506344327926784","658506344327926784","   211803674","EPIC",130.0001097270600,17.36832491343000,3.00330,18.2261,670.000,0.0350000,5.10500,186.209,6.35000,2.98874,11.8460,0.00000,0.00000,1.19000,0.00000,"Douglas et al. (2017)",3174.15,0.198294,0
"Praesepe","Gaia DR2 660928259206807808","660928259206807808","   211890774","EPIC",130.6334026432800,18.59106230160000,2.20250,15.1295,670.000,0.0350000,5.44700,186.209,6.35000,2.18794,8.74943,0.00000,0.00000,18.8400,0.00000,"Douglas et al. (2017)",3669.92,0.533107,1
"Praesepe","Gaia DR2 665240376308397440","665240376308397440","   212112321","EPIC",130.2982309390500,22.26424111838000,2.45030,15.6326,670.000,0.0350000,6.87190,186.209,6.35000,2.43574,9.25253,0.00000,0.00000,38.0700,0.00000,"Douglas et al. (2017)",3502.66,0.414041,0
"Praesepe","Gaia DR2 660196774736045184","660196774736045184","   211899094","EPIC",131.3569230148000,18.71330058776000,1.24380,12.5855,670.000,0.0350000,6.10210,186.209,6.35000,1.22924,6.20543,0.00000,0.00000,12.3700,0.00000,"Douglas et al. (2017)",4739.59,0.783778,1
